trackID	datetime	latitude	longitude	altitude
182	2021-08-21 14:55:00	1.35917	103.98944	6
183	2021-08-21 14:45:00	1.35917	103.98944	6
183	2021-08-21 14:50:00	1.35917	103.98944	6
183	2021-08-21 14:55:00	1.35917	103.98944	6
184	2021-08-20 08:10:00	1.35123	103.83644	30
184	2021-08-20 08:15:00	1.35123	103.83644	30
184	2021-08-20 08:20:00	1.35123	103.83644	30
185	2021-12-10 09:00:00	1.45059	103.8225	31
185	2021-12-10 09:02:00	1.45059	103.8225	31
185	2021-12-10 09:10:00	1.45059	103.8225	31
186	2021-12-10 09:00:00	1.45059	103.8225	31
186	2021-12-10 09:02:00	1.45059	103.8225	31
186	2021-12-10 09:10:00	1.45059	103.8225	31
187	2021-12-10 09:00:00	1.45059	103.8225	31
187	2021-12-10 09:02:00	1.45059	103.8225	31
187	2021-12-10 09:10:00	1.45059	103.8225	31
188	2021-12-10 09:00:00	1.45059	103.8225	31
188	2021-12-10 09:02:00	1.45059	103.8225	31
188	2021-12-10 09:10:00	1.45059	103.8225	31
189	2021-12-10 09:00:00	1.45059	103.8225	31
189	2021-12-10 09:02:00	1.45059	103.8225	31
189	2021-12-10 09:10:00	1.45059	103.8225	31
190	2021-12-10 09:00:00	1.45059	103.8225	31
190	2021-12-10 09:02:00	1.45059	103.8225	31
190	2021-12-10 09:10:00	1.45059	103.8225	31
191	2021-12-10 09:00:00	1.45059	103.8225	31
191	2021-12-10 09:02:00	1.45059	103.8225	31
191	2021-12-10 09:10:00	1.45059	103.8225	31
192	2021-12-10 09:00:00	1.45059	103.8225	31
192	2021-12-10 09:02:00	1.45059	103.8225	31
192	2021-12-10 09:10:00	1.45059	103.8225	31
193	2021-12-24 20:15:00	1.2655118	103.82222	9
193	2021-12-24 20:20:00	1.2655118	103.82222	9
193	2021-12-24 20:25:00	1.2655118	103.82222	9
194	2021-12-24 20:30:00	1.2655118	103.82222	9
194	2021-12-24 20:35:00	1.2655118	103.82222	9
194	2021-12-24 20:40:00	1.2655118	103.82222	9
216	2022-01-10 07:00:00	1.363354	103.76432	23
216	2022-01-10 07:30:00	1.363354	103.76432	23
216	2022-01-10 07:35:00	1.363354	103.76432	23
217	2022-01-10 07:00:00	1.363354	103.76432	23
217	2022-01-10 07:30:00	1.363354	103.76432	23
217	2022-01-10 07:35:00	1.363354	103.76432	23
218	2022-01-10 07:00:00	1.363354	103.76432	23
218	2022-01-10 07:30:00	1.363354	103.76432	23
218	2022-01-10 07:35:00	1.363354	103.76432	23
219	2022-01-10 07:00:00	1.363354	103.76432	23
219	2022-01-10 07:30:00	1.363354	103.76432	23
219	2022-01-10 07:35:00	1.363354	103.76432	23
220	2022-01-10 07:00:00	1.363354	103.76432	23
220	2022-01-10 07:30:00	1.363354	103.76432	23
220	2022-01-10 07:35:00	1.363354	103.76432	23
221	2022-01-10 10:00:00	1.3007842	103.912186	19
221	2022-01-10 10:10:00	1.3007842	103.912186	19
221	2022-01-10 10:15:00	1.3007842	103.912186	19
222	2022-01-10 10:00:00	1.3007842	103.912186	19
222	2022-01-10 10:10:00	1.3007842	103.912186	19
222	2022-01-10 10:15:00	1.3007842	103.912186	19
223	2022-01-10 10:00:00	1.3007842	103.912186	19
223	2022-01-10 10:10:00	1.3007842	103.912186	19
223	2022-01-10 10:15:00	1.3007842	103.912186	19
224	2022-01-10 10:00:00	1.3007842	103.912186	19
224	2022-01-10 10:10:00	1.3007842	103.912186	19
224	2022-01-10 10:15:00	1.3007842	103.912186	19
225	2022-01-10 10:00:00	1.3007842	103.912186	19
225	2022-01-10 10:10:00	1.3007842	103.912186	19
225	2022-01-10 10:15:00	1.3007842	103.912186	19
226	2021-08-21 15:00:00	1.35917	103.98944	6
226	2021-08-21 15:05:00	1.35917	103.98944	6
226	2021-08-21 15:10:00	1.35917	103.98944	6
226	2021-12-24 21:00:00	1.2655118	103.82222	9
226	2021-12-24 21:05:00	1.2655118	103.82222	9
226	2021-12-24 21:10:00	1.2655118	103.82222	9
227	2021-12-24 21:10:00	1.2655118	103.82222	9
227	2021-12-24 21:15:00	1.2655118	103.82222	9
227	2021-12-24 21:20:00	1.2655118	103.82222	9
228	2021-08-21 15:10:00	1.35917	103.98944	6
228	2021-08-21 15:15:00	1.35917	103.98944	6
228	2021-08-21 15:20:00	1.35917	103.98944	6
240	2021-09-19 04:00:00	1.3553567	103.86787	19
240	2021-09-19 04:05:00	1.3553567	103.86787	19
240	2021-09-19 04:10:00	1.3553567	103.86787	19
241	2021-09-19 07:00:00	1.3553567	103.86787	19
241	2021-09-19 07:05:00	1.3553567	103.86787	19
241	2021-09-19 07:10:00	1.3553567	103.86787	19
242	2021-09-19 08:00:00	1.3553567	103.86787	19
242	2021-09-19 08:05:00	1.3553567	103.86787	19
242	2021-09-19 08:10:00	1.3553567	103.86787	19
253	2021-10-24 04:40:00	1.3553567	103.86787	19
253	2021-10-24 04:45:00	1.3553567	103.86787	19
253	2021-10-24 04:50:00	1.3553567	103.86787	19
254	2021-10-24 04:30:00	1.43851	103.74686	40
254	2021-10-24 04:35:00	1.43851	103.74686	40
254	2021-10-24 04:40:00	1.43851	103.74686	40
255	2021-10-24 05:30:00	1.43851	103.74686	40
255	2021-10-24 05:35:00	1.43851	103.74686	40
255	2021-10-24 05:40:00	1.43851	103.74686	40
256	2021-10-24 04:30:00	1.39754	103.82792	13
256	2021-10-24 04:35:00	1.39754	103.82792	13
256	2021-10-24 04:40:00	1.39754	103.82792	13
257	2021-10-24 05:30:00	1.39754	103.82792	13
257	2021-10-24 05:35:00	1.39754	103.82792	13
257	2021-10-24 05:40:00	1.39754	103.82792	13
258	2021-10-24 06:30:00	1.39754	103.82792	13
258	2021-10-24 06:35:00	1.39754	103.82792	13
258	2021-10-24 06:40:00	1.39754	103.82792	13
267	2021-12-24 21:30:00	1.2655118	103.82222	9
267	2021-12-24 21:35:00	1.2655118	103.82222	9
267	2021-12-24 21:40:00	1.2655118	103.82222	9
267	2021-12-24 23:30:00	1.2655118	103.82222	9
267	2021-12-24 23:35:00	1.2655118	103.82222	9
267	2021-12-24 23:40:00	1.2655118	103.82222	9
268	2021-12-24 21:45:00	1.2655118	103.82222	9
268	2021-12-24 21:50:00	1.2655118	103.82222	9
268	2021-12-24 21:55:00	1.2655118	103.82222	9
269	2021-12-24 22:00:00	1.2655118	103.82222	9
269	2021-12-24 22:05:00	1.2655118	103.82222	9
269	2021-12-24 22:10:00	1.2655118	103.82222	9
283	2021-12-24 22:15:00	1.2655118	103.82222	9
283	2021-12-24 22:20:00	1.2655118	103.82222	9
283	2021-12-24 22:25:00	1.2655118	103.82222	9
283	2021-12-24 23:00:00	1.2655118	103.82222	9
283	2021-12-24 23:05:00	1.2655118	103.82222	9
283	2021-12-24 23:10:00	1.2655118	103.82222	9
284	2021-12-24 22:00:00	1.2655118	103.82222	9
284	2021-12-24 22:05:00	1.2655118	103.82222	9
284	2021-12-24 22:10:00	1.2655118	103.82222	9
284	2021-12-24 22:30:00	1.2655118	103.82222	9
284	2021-12-24 22:35:00	1.2655118	103.82222	9
284	2021-12-24 22:40:00	1.2655118	103.82222	9
285	2021-12-24 23:00:00	1.2655118	103.82222	9
285	2021-12-24 23:05:00	1.2655118	103.82222	9
285	2021-12-24 23:10:00	1.2655118	103.82222	9
286	2021-12-24 23:15:00	1.2655118	103.82222	9
286	2021-12-24 23:20:00	1.2655118	103.82222	9
286	2021-12-24 23:25:00	1.2655118	103.82222	9
287	2021-12-24 23:30:00	1.2655118	103.82222	9
287	2021-12-24 23:35:00	1.2655118	103.82222	9
287	2021-12-24 23:40:00	1.2655118	103.82222	9
288	2021-12-25 00:00:00	1.2655118	103.82222	9
288	2021-12-25 00:05:00	1.2655118	103.82222	9
288	2021-12-25 00:10:00	1.2655118	103.82222	9
289	2021-12-25 01:00:00	1.2655118	103.82222	9
289	2021-12-25 01:05:00	1.2655118	103.82222	9
289	2021-12-25 01:10:00	1.2655118	103.82222	9
290	2021-12-25 01:15:00	1.2655118	103.82222	9
290	2021-12-25 01:20:00	1.2655118	103.82222	9
290	2021-12-25 01:25:00	1.2655118	103.82222	9
291	2021-12-25 01:30:00	1.2655118	103.82222	9
291	2021-12-25 01:35:00	1.2655118	103.82222	9
291	2021-12-25 01:40:00	1.2655118	103.82222	9
292	2021-12-25 02:00:00	1.2655118	103.82222	9
292	2021-12-25 02:05:00	1.2655118	103.82222	9
292	2021-12-25 02:10:00	1.2655118	103.82222	9
293	2021-12-25 03:00:00	1.2655118	103.82222	9
293	2021-12-25 03:05:00	1.2655118	103.82222	9
293	2021-12-25 03:10:00	1.2655118	103.82222	9
306	2021-10-24 05:40:00	1.3553567	103.86787	19
306	2021-10-24 05:45:00	1.3553567	103.86787	19
306	2021-10-24 05:50:00	1.3553567	103.86787	19
307	2021-10-24 06:40:00	1.3553567	103.86787	19
307	2021-10-24 06:45:00	1.3553567	103.86787	19
307	2021-10-24 06:50:00	1.3553567	103.86787	19
308	2021-10-24 07:40:00	1.3553567	103.86787	19
308	2021-10-24 07:45:00	1.3553567	103.86787	19
308	2021-10-24 07:50:00	1.3553567	103.86787	19
309	2021-10-24 08:40:00	1.3553567	103.86787	19
309	2021-10-24 08:45:00	1.3553567	103.86787	19
309	2021-10-24 08:50:00	1.3553567	103.86787	19
310	2021-10-24 06:30:00	1.43851	103.74686	40
310	2021-10-24 06:35:00	1.43851	103.74686	40
310	2021-10-24 06:40:00	1.43851	103.74686	40
311	2021-10-24 07:30:00	1.39754	103.82792	13
311	2021-10-24 07:35:00	1.39754	103.82792	13
311	2021-10-24 07:40:00	1.39754	103.82792	13
323	2021-12-25 04:00:00	1.2655118	103.82222	9
323	2021-12-25 04:05:00	1.2655118	103.82222	9
323	2021-12-25 04:10:00	1.2655118	103.82222	9
325	2022-06-25 04:15:00	1.2655118	103.82222	9
325	2022-06-25 04:20:00	1.2655118	103.82222	9
325	2022-06-25 04:25:00	1.2655118	103.82222	9
